FECHA,1M,1F,1,2M,2F,2,3M,3F,3,4M,4F,4,5M,5F,5,6M,6F,6,7M,7F,7,8M,8F,8,9M,9F,9,10M,10F,10,11M,11F,11,12M,12F,12,13M,13F,13,14M,14F,14,15M,15F,15,TotalM,TotalF,Total
2021-03-05,10458,9665,20123,5959,6539,12498,8648,8716,17364,11027,10825,21852,6701,7032,13733,5621,5981,11602,9051,9525,18576,8999,9005,18004,6335,6019,12354,5465,5458,10923,5999,6113,12112,6220,6109,12329,7293,7799,15092,8912,9001,17913,6628,6873,13501,113316,114660,227976
2021-03-06,10476,9684,20160,5981,6553,12534,8666,8741,17407,11048,10849,21897,6719,7045,13764,5639,6001,11640,9076,9546,18622,9005,9018,18023,6347,6039,12386,5477,5473,10950,6018,6136,12154,6232,6129,12361,7322,7832,15154,8939,9024,17963,6645,6889,13534,113590,114959,228549
2021-03-07,10496,9700,20196,5995,6578,12573,8675,8758,17433,11061,10864,21925,6734,7059,13793,5648,6015,11663,9101,9563,18664,9016,9035,18051,6365,6051,12416,5491,5486,10977,6034,6159,12193,6262,6151,12413,7344,7862,15206,8967,9046,18013,6661,6900,13561,113850,115227,229077
2021-03-08,10533,9725,20258,6015,6603,12618,8697,8786,17483,11095,10898,21993,6753,7080,13833,5672,6033,11705,9141,9595,18736,9045,9053,18098,6398,6076,12474,5515,5510,11025,6065,6182,12247,6293,6172,12465,7372,7895,15267,9001,9076,18077,6689,6923,13612,114284,115607,229891
2021-03-09,10578,9760,20338,6042,6639,12681,8715,8807,17522,11131,10933,22064,6777,7104,13881,5690,6059,11749,9168,9631,18799,9073,9065,18138,6413,6094,12507,5540,5532,11072,6088,6212,12300,6320,6195,12515,7405,7938,15343,9037,9114,18151,6715,6945,13660,114692,116028,230720
2021-03-10,10604,9785,20389,6059,6668,12727,8738,8834,17572,11154,10963,22117,6798,7129,13927,5711,6083,11794,9188,9652,18840,9096,9082,18178,6430,6123,12553,5555,5559,11114,6108,6233,12341,6343,6224,12567,7439,7966,15405,9078,9167,18245,6736,6967,13703,115037,116435,231472
2021-03-11,10639,9814,20453,6076,6699,12775,8758,8854,17612,11184,11004,22188,6818,7163,13981,5733,6101,11834,9223,9676,18899,9108,9102,18210,6455,6152,12607,5576,5578,11154,6135,6271,12406,6366,6244,12610,7478,8000,15478,9115,9200,18315,6771,6997,13768,115435,116855,232290
2021-03-12,10667,9844,20511,6106,6724,12830,8784,8880,17664,11232,11032,22264,6843,7188,14031,5764,6143,11907,9249,9706,18955,9130,9122,18252,6477,6169,12646,5600,5596,11196,6164,6302,12466,6406,6276,12682,7504,8037,15541,9152,9242,18394,6796,7020,13816,115874,117281,233155
2021-03-13,10699,9874,20573,6127,6742,12869,8799,8894,17693,11255,11053,22308,6863,7213,14076,5782,6167,11949,9272,9736,19008,9148,9135,18283,6493,6182,12675,5622,5620,11242,6192,6334,12526,6431,6298,12729,7529,8064,15593,9178,9275,18453,6823,7036,13859,116213,117623,233836
2021-03-14,10718,9895,20613,6138,6768,12906,8818,8912,17730,11270,11078,22348,6879,7233,14112,5793,6181,11974,9289,9757,19046,9161,9144,18305,6508,6204,12712,5645,5633,11278,6215,6360,12575,6455,6324,12779,7563,8091,15654,9207,9302,18509,6845,7058,13903,116504,117940,234444
2021-03-15,10748,9923,20671,6162,6785,12947,8846,8941,17787,11311,11106,22417,6905,7257,14162,5823,6204,12027,9338,9795,19133,9185,9164,18349,6544,6231,12775,5663,5648,11311,6243,6381,12624,6490,6354,12844,7596,8121,15717,9245,9328,18573,6867,7085,13952,116966,118323,235289
2021-03-16,10774,9960,20734,6187,6806,12993,8870,8976,17846,11340,11138,22478,6940,7282,14222,5841,6232,12073,9367,9819,19186,9207,9182,18389,6576,6253,12829,5682,5674,11356,6278,6408,12686,6517,6377,12894,7629,8152,15781,9288,9369,18657,6890,7115,14005,117386,118743,236129
2021-03-17,10803,9988,20791,6208,6826,13034,8898,9001,17899,11380,11167,22547,6958,7305,14263,5866,6261,12127,9395,9837,19232,9231,9200,18431,6602,6273,12875,5704,5695,11399,6309,6442,12751,6549,6410,12959,7671,8188,15859,9323,9416,18739,6917,7143,14060,117814,119152,236966
2021-03-18,10835,10011,20846,6224,6852,13076,8936,9034,17970,11410,11203,22613,6975,7324,14299,5892,6286,12178,9412,9865,19277,9254,9234,18488,6628,6292,12920,5735,5728,11463,6345,6476,12821,6571,6445,13016,7700,8225,15925,9351,9455,18806,6952,7172,14124,118220,119602,237822
2021-03-19,10868,10052,20920,6242,6881,13123,8971,9066,18037,11446,11240,22686,6998,7352,14350,5911,6319,12230,9445,9893,19338,9274,9266,18540,6653,6315,12968,5769,5759,11528,6374,6513,12887,6605,6470,13075,7742,8263,16005,9381,9486,18867,6978,7207,14185,118657,120082,238739
2021-03-20,10891,10069,20960,6264,6908,13172,8993,9087,18080,11465,11264,22729,7021,7363,14384,5933,6337,12270,9467,9912,19379,9289,9288,18577,6669,6332,13001,5785,5771,11556,6399,6538,12937,6633,6492,13125,7778,8285,16063,9405,9518,18923,7002,7234,14236,118994,120398,239392
2021-03-21,10916,10091,21007,6288,6927,13215,9026,9118,18144,11487,11285,22772,7044,7376,14420,5953,6359,12312,9487,9937,19424,9298,9306,18604,6682,6349,13031,5803,5791,11594,6419,6567,12986,6663,6524,13187,7815,8320,16135,9425,9556,18981,7025,7248,14273,119331,120754,240085
2021-03-22,10952,10135,21087,6312,6958,13270,9078,9160,18238,11538,11335,22873,7078,7406,14484,5991,6401,12392,9523,9965,19488,9324,9336,18660,6712,6387,13099,5835,5814,11649,6442,6600,13042,6708,6568,13276,7859,8359,16218,9466,9604,19070,7065,7289,14354,119883,121317,241200
2021-03-23,10987,10157,21144,6328,6991,13319,9105,9198,18303,11584,11377,22961,7108,7438,14546,6034,6432,12466,9571,10016,19587,9364,9368,18732,6748,6428,13176,5864,5851,11715,6497,6646,13143,6755,6611,13366,7915,8416,16331,9525,9665,19190,7099,7333,14432,120484,121927,242411
2021-03-24,11033,10199,21232,6362,7021,13383,9152,9242,18394,11626,11426,23052,7137,7477,14614,6074,6475,12549,9615,10058,19673,9397,9394,18791,6780,6457,13237,5905,5873,11778,6534,6687,13221,6797,6657,13454,7967,8469,16436,9592,9722,19314,7149,7376,14525,121120,122533,243653
2021-03-25,11084,10244,21328,6405,7067,13472,9204,9293,18497,11678,11472,23150,7178,7516,14694,6111,6527,12638,9670,10113,19783,9432,9425,18857,6835,6500,13335,5952,5912,11864,6579,6738,13317,6839,6701,13540,8021,8544,16565,9653,9797,19450,7182,7423,14605,121823,123272,245095
2021-03-26,11168,10286,21454,6451,7107,13558,9256,9349,18605,11727,11525,23252,7218,7561,14779,6157,6573,12730,9728,10173,19901,9469,9451,18920,6871,6546,13417,5989,5960,11949,6633,6797,13430,6898,6740,13638,8080,8623,16703,9720,9868,19588,7232,7489,14721,122597,124048,246645
2021-03-27,11209,10336,21545,6489,7138,13627,9305,9377,18682,11772,11569,23341,7264,7605,14869,6204,6630,12834,9770,10215,19985,9496,9482,18978,6917,6588,13505,6030,5997,12027,6677,6840,13517,6940,6781,13721,8121,8677,16798,9773,9924,19697,7272,7542,14814,123239,124701,247940
2021-03-28,11247,10387,21634,6535,7169,13704,9329,9413,18742,11812,11592,23404,7311,7638,14949,6251,6669,12920,9813,10260,20073,9519,9496,19015,6954,6626,13580,6075,6038,12113,6718,6877,13595,6983,6818,13801,8181,8729,16910,9830,9969,19799,7309,7583,14892,123867,125264,249131
2021-03-29,11329,10457,21786,6581,7238,13819,9400,9473,18873,11899,11645,23544,7372,7690,15062,6294,6716,13010,9885,10326,20211,9560,9535,19095,7010,6682,13692,6125,6094,12219,6778,6932,13710,7049,6883,13932,8255,8792,17047,9889,10045,19934,7364,7627,14991,124790,126135,250925
2021-03-30,11409,10521,21930,6638,7296,13934,9472,9558,19030,11968,11722,23690,7420,7747,15167,6356,6765,13121,9955,10399,20354,9613,9580,19193,7059,6743,13802,6177,6143,12320,6839,6990,13829,7121,6944,14065,8346,8872,17218,9972,10128,20100,7425,7683,15108,125770,127091,252861
2021-03-31,11482,10588,22070,6691,7337,14028,9539,9625,19164,12044,11800,23844,7494,7819,15313,6419,6813,13232,10034,10475,20509,9672,9636,19308,7131,6811,13942,6240,6192,12432,6902,7040,13942,7176,7015,14191,8450,8959,17409,10066,10204,20270,7487,7755,15242,126827,128069,254896
2021-04-01,11552,10663,22215,6746,7407,14153,9602,9686,19288,12116,11888,24004,7548,7881,15429,6489,6883,13372,10105,10550,20655,9716,9688,19404,7204,6866,14070,6308,6244,12552,6970,7098,14068,7238,7076,14314,8532,9037,17569,10165,10296,20461,7561,7829,15390,127852,129092,256944
2021-04-02,11616,10713,22329,6788,7463,14251,9666,9753,19419,12175,11946,24121,7597,7939,15536,6548,6952,13500,10173,10592,20765,9750,9727,19477,7262,6927,14189,6361,6288,12649,7029,7165,14194,7300,7156,14456,8607,9111,17718,10236,10383,20619,7619,7880,15499,128727,129995,258722
2021-04-03,11691,10783,22474,6838,7536,14374,9733,9799,19532,12252,12026,24278,7672,7990,15662,6608,7016,13624,10230,10655,20885,9782,9764,19546,7305,6980,14285,6413,6338,12751,7098,7225,14323,7370,7213,14583,8697,9187,17884,10293,10460,20753,7686,7936,15622,129668,130908,260576
2021-04-04,11758,10845,22603,6879,7595,14474,9799,9845,19644,12314,12092,24406,7720,8039,15759,6662,7083,13745,10306,10721,21027,9823,9804,19627,7359,7023,14382,6465,6395,12860,7170,7281,14451,7439,7275,14714,8782,9254,18036,10394,10545,20939,7734,8002,15736,130604,131799,262403
2021-04-05,11864,10955,22819,6961,7682,14643,9899,9980,19879,12429,12210,24639,7802,8115,15917,6738,7173,13911,10401,10834,21235,9905,9898,19803,7440,7109,14549,6539,6479,13018,7281,7386,14667,7539,7386,14925,8899,9370,18269,10536,10677,21213,7817,8082,15899,132050,133336,265386
2021-04-06,11953,11066,23019,7038,7782,14820,9988,10094,20082,12557,12336,24893,7894,8187,16081,6818,7245,14063,10495,10919,21414,9990,9985,19975,7513,7179,14692,6614,6557,13171,7392,7489,14881,7647,7479,15126,9032,9463,18495,10668,10802,21470,7908,8181,16089,133507,134764,268271
2021-04-07,12081,11170,23251,7123,7862,14985,10118,10177,20295,12701,12468,25169,7970,8291,16261,6913,7322,14235,10587,11018,21605,10065,10071,20136,7609,7264,14873,6697,6660,13357,7489,7590,15079,7772,7583,15355,9156,9574,18730,10805,10933,21738,7993,8276,16269,135079,136259,271338
2021-04-08,12205,11287,23492,7204,7938,15142,10211,10286,20497,12824,12605,25429,8047,8373,16420,7005,7401,14406,10686,11103,21789,10146,10166,20312,7701,7344,15045,6776,6739,13515,7571,7694,15265,7863,7670,15533,9279,9702,18981,10918,11048,21966,8088,8382,16470,136524,137738,274262
2021-04-09,12313,11399,23712,7276,8024,15300,10308,10385,20693,12940,12720,25660,8134,8468,16602,7097,7474,14571,10769,11173,21942,10229,10243,20472,7786,7433,15219,6846,6808,13654,7659,7801,15460,7951,7767,15718,9362,9807,19169,11019,11181,22200,8179,8468,16647,137868,139151,277019
2021-04-10,12408,11492,23900,7327,8079,15406,10388,10482,20870,13029,12828,25857,8200,8544,16744,7182,7548,14730,10835,11255,22090,10276,10298,20574,7866,7500,15366,6904,6888,13792,7730,7883,15613,8032,7829,15861,9445,9913,19358,11112,11267,22379,8253,8555,16808,138987,140361,279348
2021-04-11,12482,11570,24052,7387,8137,15524,10467,10574,21041,13097,12898,25995,8262,8595,16857,7234,7623,14857,10899,11334,22233,10318,10361,20679,7925,7551,15476,6956,6948,13904,7808,7955,15763,8123,7905,16028,9536,9994,19530,11199,11359,22558,8323,8623,16946,140016,141427,281443
2021-04-12,12599,11683,24282,7486,8235,15721,10570,10674,21244,13223,13026,26249,8360,8684,17044,7337,7706,15043,10984,11438,22422,10398,10454,20852,8009,7626,15635,7042,7042,14084,7898,8049,15947,8240,7983,16223,9643,10084,19727,11340,11475,22815,8431,8716,17147,141560,142875,284435
2021-04-13,12704,11793,24497,7564,8311,15875,10678,10777,21455,13352,13159,26511,8456,8769,17225,7432,7795,15227,11077,11527,22604,10471,10543,21014,8091,7677,15768,7127,7134,14261,7981,8144,16125,8328,8067,16395,9730,10173,19903,11459,11589,23048,8523,8802,17325,142973,144260,287233
2021-04-14,12820,11899,24719,7630,8386,16016,10777,10886,21663,13459,13284,26743,8565,8877,17442,7537,7899,15436,11194,11635,22829,10558,10638,21196,8176,7763,15939,7215,7214,14429,8069,8233,16302,8407,8156,16563,9837,10277,20114,11562,11702,23264,8631,8908,17539,144437,145757,290194
2021-04-15,12914,11984,24898,7699,8455,16154,10866,10979,21845,13596,13379,26975,8636,8957,17593,7631,7996,15627,11282,11716,22998,10638,10723,21361,8255,7845,16100,7292,7279,14571,8137,8309,16446,8498,8236,16734,9930,10361,20291,11667,11802,23469,8723,9007,17730,145764,147028,292792
2021-04-16,13029,12094,25123,7766,8528,16294,10978,11084,22062,13737,13501,27238,8728,9052,17780,7705,8073,15778,11375,11806,23181,10728,10806,21534,8327,7910,16237,7356,7363,14719,8244,8398,16642,8610,8345,16955,10042,10468,20510,11764,11921,23685,8823,9100,17923,147212,148449,295661
2021-04-17,13113,12182,25295,7832,8602,16434,11069,11171,22240,13843,13615,27458,8815,9155,17970,7766,8136,15902,11460,11901,23361,10806,10866,21672,8398,7978,16376,7420,7433,14853,8324,8480,16804,8680,8436,17116,10107,10569,20676,11856,12001,23857,8897,9185,18082,148386,149710,298096
2021-04-18,13194,12247,25441,7886,8650,16536,11138,11233,22371,13931,13710,27641,8883,9220,18103,7839,8202,16041,11539,11981,23520,10855,10937,21792,8470,8030,16500,7499,7488,14987,8391,8549,16940,8750,8514,17264,10195,10653,20848,11948,12082,24030,8958,9244,18202,149476,150740,300216
2021-04-19,13317,12376,25693,7955,8730,16685,11249,11346,22595,14100,13865,27965,8983,9340,18323,7931,8287,16218,11653,12071,23724,10973,11053,22026,8561,8106,16667,7565,7575,15140,8471,8622,17093,8837,8609,17446,10295,10760,21055,12075,12210,24285,9075,9347,18422,151040,152297,303337
2021-04-20,13448,12491,25939,8032,8818,16850,11372,11457,22829,14258,14017,28275,9068,9436,18504,8006,8366,16372,11761,12196,23957,11068,11166,22234,8650,8190,16840,7659,7653,15312,8575,8694,17269,8947,8710,17657,10399,10867,21266,12181,12326,24507,9156,9435,18591,152580,153822,306402
2021-04-21,13564,12607,26171,8104,8907,17011,11480,11563,23043,14408,14148,28556,9169,9542,18711,8084,8451,16535,11850,12297,24147,11169,11267,22436,8726,8288,17014,7757,7722,15479,8651,8762,17413,9037,8802,17839,10512,10983,21495,12289,12424,24713,9240,9542,18782,154040,155305,309345
2021-04-22,13658,12703,26361,8163,8966,17129,11582,11651,23233,14533,14281,28814,9241,9616,18857,8163,8535,16698,11933,12378,24311,11269,11371,22640,8805,8368,17173,7826,7778,15604,8713,8853,17566,9130,8880,18010,10602,11073,21675,12378,12526,24904,9322,9654,18976,155318,156633,311951
2021-04-23,13781,12814,26595,8228,9036,17264,11675,11748,23423,14634,14403,29037,9328,9714,19042,8232,8609,16841,12027,12470,24497,11340,11483,22823,8863,8432,17295,7902,7855,15757,8797,8940,17737,9220,8972,18192,10698,11168,21866,12468,12622,25090,9433,9751,19184,156626,158017,314643
2021-04-24,13865,12887,26752,8282,9085,17367,11758,11815,23573,14715,14498,29213,9394,9776,19170,8288,8666,16954,12100,12535,24635,11389,11527,22916,8919,8496,17415,7948,7914,15862,8861,9004,17865,9281,9037,18318,10763,11237,22000,12540,12694,25234,9490,9819,19309,157593,158990,316583
2021-04-25,13951,12960,26911,8324,9143,17467,11829,11891,23720,14802,14555,29357,9453,9847,19300,8329,8715,17044,12174,12610,24784,11440,11588,23028,8963,8531,17494,7998,7953,15951,8904,9064,17968,9348,9083,18431,10832,11309,22141,12610,12777,25387,9548,9882,19430,158505,159908,318413
2021-04-26,14072,13072,27144,8393,9209,17602,11916,11985,23901,14920,14679,29599,9521,9915,19436,8404,8784,17188,12240,12692,24932,11550,11700,23250,9037,8588,17625,8062,8008,16070,8973,9144,18117,9424,9150,18574,10915,11405,22320,12698,12871,25569,9618,9958,19576,159743,161160,320903
2021-04-27,14165,13180,27345,8461,9274,17735,11995,12076,24071,15063,14825,29888,9585,9994,19579,8471,8850,17321,12320,12781,25101,11634,11804,23438,9103,8650,17753,8111,8071,16182,9039,9198,18237,9499,9242,18741,10987,11504,22491,12799,12953,25752,9699,10044,19743,160931,162446,323377
2021-04-28,14287,13275,27562,8518,9343,17861,12087,12156,24243,15178,14954,30132,9652,10072,19724,8538,8910,17448,12415,12874,25289,11730,11904,23634,9163,8724,17887,8170,8131,16301,9119,9268,18387,9579,9311,18890,11071,11577,22648,12888,13031,25919,9769,10125,19894,162164,163655,325819
2021-04-29,14385,13374,27759,8574,9401,17975,12156,12234,24390,15291,15074,30365,9711,10149,19860,8612,8988,17600,12511,12964,25475,11817,12018,23835,9231,8790,18021,8234,8192,16426,9193,9351,18544,9625,9382,19007,11144,11651,22795,12968,13106,26074,9843,10205,20048,163295,164879,328174
2021-04-30,14493,13483,27976,8623,9461,18084,12240,12353,24593,15423,15198,30621,9772,10216,19988,8674,9068,17742,12602,13048,25650,11913,12128,24041,9305,8851,18156,8271,8250,16521,9259,9424,18683,9700,9460,19160,11224,11740,22964,13041,13176,26217,9905,10284,20189,164445,166140,330585
2021-05-01,14554,13564,28118,8658,9510,18168,12294,12401,24695,15498,15271,30769,9835,10271,20106,8716,9117,17833,12652,13110,25762,11970,12171,24141,9356,8892,18248,8324,8296,16620,9311,9486,18797,9738,9518,19256,11268,11805,23073,13103,13237,26340,9972,10336,20308,165249,166985,332234
2021-05-02,14616,13623,28239,8695,9551,18246,12349,12476,24825,15565,15333,30898,9869,10334,20203,8775,9175,17950,12702,13168,25870,12005,12212,24217,9398,8929,18327,8370,8335,16705,9352,9533,18885,9794,9576,19370,11331,11865,23196,13167,13316,26483,10030,10409,20439,166018,167835,333853
2021-05-03,14718,13747,28465,8761,9614,18375,12450,12593,25043,15717,15483,31200,9947,10418,20365,8856,9245,18101,12804,13256,26060,12118,12349,24467,9466,8999,18465,8450,8404,16854,9423,9604,19027,9886,9660,19546,11411,11941,23352,13248,13397,26645,10108,10492,20600,167363,169202,336565
2021-05-04,14825,13833,28658,8822,9666,18488,12546,12678,25224,15857,15602,31459,10028,10505,20533,8907,9320,18227,12907,13350,26257,12222,12436,24658,9511,9058,18569,8518,8467,16985,9495,9664,19159,9949,9706,19655,11479,12014,23493,13323,13484,26807,10179,10565,20744,168568,170348,338916
2021-05-05,14901,13916,28817,8862,9712,18574,12624,12750,25374,15975,15709,31684,10081,10577,20658,8976,9377,18353,12980,13431,26411,12316,12518,24834,9575,9117,18692,8573,8528,17101,9543,9733,19276,10013,9770,19783,11545,12092,23637,13401,13578,26979,10247,10641,20888,169612,171449,341061
2021-05-06,14976,14026,29002,8905,9754,18659,12687,12815,25502,16073,15791,31864,10145,10624,20769,9033,9441,18474,13053,13491,26544,12385,12598,24983,9643,9166,18809,8627,8572,17199,9604,9791,19395,10053,9827,19880,11595,12160,23755,13456,13656,27112,10309,10717,21026,170544,172429,342973
2021-05-07,15064,14113,29177,8943,9803,18746,12754,12884,25638,16169,15920,32089,10202,10690,20892,9082,9503,18585,13117,13581,26698,12486,12676,25162,9700,9220,18920,8684,8631,17315,9653,9847,19500,10114,9890,20004,11656,12228,23884,13519,13725,27244,10380,10769,21149,171523,173480,345003
2021-05-08,15130,14170,29300,8974,9844,18818,12823,12960,25783,16243,15989,32232,10252,10745,20997,9127,9552,18679,13186,13644,26830,12531,12723,25254,9738,9268,19006,8727,8666,17393,9686,9898,19584,10162,9941,20103,11703,12287,23990,13583,13785,27368,10435,10809,21244,172300,174281,346581
2021-05-09,15174,14218,29392,9001,9886,18887,12879,13029,25908,16296,16049,32345,10306,10798,21104,9175,9594,18769,13239,13693,26932,12566,12756,25322,9776,9312,19088,8763,8698,17461,9730,9939,19669,10205,9979,20184,11752,12360,24112,13641,13841,27482,10489,10853,21342,172992,175005,347997
2021-05-10,15287,14333,29620,9054,9957,19011,12978,13147,26125,16435,16199,32634,10384,10868,21252,9234,9668,18902,13330,13785,27115,12668,12876,25544,9861,9382,19243,8825,8763,17588,9809,10025,19834,10276,10050,20326,11829,12458,24287,13733,13911,27644,10568,10937,21505,174271,176359,350630
2021-05-11,15394,14446,29840,9096,10011,19107,13060,13243,26303,16527,16311,32838,10481,10932,21413,9294,9726,19020,13433,13878,27311,12760,12989,25749,9930,9459,19389,8888,8835,17723,9873,10082,19955,10346,10098,20444,11901,12536,24437,13809,13980,27789,10656,11033,21689,175448,177559,353007
2021-05-12,15496,14543,30039,9143,10078,19221,13149,13336,26485,16658,16406,33064,10550,11008,21558,9355,9790,19145,13509,13987,27496,12846,13069,25915,10004,9520,19524,8949,8899,17848,9942,10151,20093,10431,10169,20600,11971,12604,24575,13879,14061,27940,10733,11118,21851,176615,178739,355354
2021-05-13,15567,14631,30198,9184,10139,19323,13242,13414,26656,16764,16519,33283,10612,11066,21678,9418,9861,19279,13581,14063,27644,12918,13137,26055,10057,9570,19627,9007,8961,17968,10000,10211,20211,10497,10233,20730,12030,12680,24710,13964,14137,28101,10809,11175,21984,177650,179797,357447
2021-05-14,15685,14736,30421,9233,10216,19449,13344,13519,26863,16882,16649,33531,10686,11144,21830,9491,9942,19433,13642,14173,27815,13024,13226,26250,10151,9650,19801,9080,9033,18113,10070,10282,20352,10576,10334,20910,12116,12749,24865,14048,14230,28278,10874,11259,22133,178902,181142,360044
2021-05-15,15770,14802,30572,9281,10266,19547,13427,13585,27012,16980,16728,33708,10750,11205,21955,9552,10005,19557,13702,14248,27950,13074,13277,26351,10201,9703,19904,9130,9093,18223,10121,10338,20459,10644,10408,21052,12178,12818,24996,14120,14310,28430,10953,11327,22280,179883,182113,361996
2021-05-16,15837,14860,30697,9329,10315,19644,13509,13670,27179,17037,16805,33842,10814,11262,22076,9611,10057,19668,13761,14317,28078,13128,13326,26454,10240,9750,19990,9172,9130,18302,10169,10380,20549,10693,10462,21155,12230,12887,25117,14202,14393,28595,11033,11404,22437,180765,183018,363783
2021-05-17,15974,14998,30972,9402,10393,19795,13612,13781,27393,17194,16994,34188,10917,11367,22284,9689,10135,19824,13862,14434,28296,13260,13457,26717,10330,9843,20173,9262,9217,18479,10263,10471,20734,10788,10554,21342,12342,13007,25349,14333,14513,28846,11156,11514,22670,182384,184678,367062
2021-05-18,16122,15118,31240,9472,10472,19944,13734,13884,27618,17316,17152,34468,11013,11453,22466,9761,10214,19975,13979,14573,28552,13357,13574,26931,10424,9924,20348,9332,9294,18626,10340,10541,20881,10882,10640,21522,12430,13089,25519,14433,14620,29053,11274,11616,22890,183869,186164,370033
2021-05-19,16256,15243,31499,9554,10561,20115,13824,14007,27831,17470,17292,34762,11109,11557,22666,9843,10289,20132,14091,14701,28792,13463,13687,27150,10502,9988,20490,9407,9362,18769,10432,10619,21051,10982,10738,21720,12562,13198,25760,14526,14726,29252,11355,11707,23062,185376,187675,373051
2021-05-20,16368,15349,31717,9627,10635,20262,13933,14114,28047,17593,17443,35036,11190,11660,22850,9916,10361,20277,14179,14801,28980,13561,13804,27365,10586,10062,20648,9470,9417,18887,10497,10680,21177,11071,10844,21915,12654,13306,25960,14631,14815,29446,11440,11805,23245,186716,189096,375812
2021-05-21,16479,15460,31939,9683,10699,20382,14036,14204,28240,17726,17599,35325,11256,11750,23006,9994,10439,20433,14250,14890,29140,13665,13899,27564,10663,10151,20814,9536,9482,19018,10562,10761,21323,11153,10933,22086,12732,13384,26116,14731,14927,29658,11533,11889,23422,187999,190467,378466
2021-05-22,16575,15532,32107,9728,10751,20479,14113,14279,28392,17803,17694,35497,11324,11825,23149,10040,10503,20543,14329,14956,29285,13702,13947,27649,10706,10206,20912,9595,9527,19122,10621,10825,21446,11221,10990,22211,12795,13463,26258,14801,15006,29807,11586,11956,23542,188939,191460,380399
2021-05-23,16657,15592,32249,9773,10800,20573,14192,14343,28535,17889,17774,35663,11374,11884,23258,10117,10543,20660,14382,15015,29397,13747,13989,27736,10756,10251,21007,9629,9569,19198,10694,10886,21580,11280,11039,22319,12869,13543,26412,14870,15080,29950,11663,12032,23695,189892,192340,382232
2021-05-24,16766,15683,32449,9829,10873,20702,14284,14434,28718,18002,17888,35890,11471,11965,23436,10186,10604,20790,14480,15104,29584,13854,14093,27947,10843,10318,21161,9697,9645,19342,10761,10963,21724,11350,11125,22475,12960,13620,26580,14955,15170,30125,11775,12122,23897,191213,193607,384820
2021-05-25,16850,15777,32627,9886,10924,20810,14367,14520,28887,18094,18002,36096,11546,12033,23579,10258,10692,20950,14571,15187,29758,13937,14164,28101,10913,10375,21288,9772,9707,19479,10839,11029,21868,11435,11186,22621,13046,13716,26762,15031,15261,30292,11847,12198,24045,192392,194771,387163
2021-05-26,16973,15902,32875,9955,11007,20962,14476,14619,29095,18239,18144,36383,11635,12130,23765,10342,10774,21116,14685,15284,29969,14039,14268,28307,11021,10456,21477,9855,9798,19653,10922,11115,22037,11516,11282,22798,13122,13818,26940,15126,15358,30484,11943,12296,24239,193849,196251,390100
2021-05-27,17072,16007,33079,10007,11061,21068,14583,14738,29321,18380,18288,36668,11731,12206,23937,10423,10862,21285,14774,15388,30162,14136,14376,28512,11091,10519,21610,9925,9869,19794,11002,11181,22183,11618,11381,22999,13212,13909,27121,15226,15445,30671,12029,12393,24422,195209,197623,392832
2021-05-28,17207,16119,33326,10064,11129,21193,14664,14824,29488,18507,18422,36929,11813,12285,24098,10490,10929,21419,14874,15495,30369,14234,14485,28719,11161,10587,21748,9991,9934,19925,11085,11243,22328,11678,11460,23138,13282,14002,27284,15319,15539,30858,12107,12489,24596,196476,198942,395418
2021-05-29,17274,16198,33472,10107,11177,21284,14722,14890,29612,18581,18527,37108,11877,12368,24245,10548,10982,21530,14928,15559,30487,14295,14535,28830,11205,10636,21841,10041,9988,20029,11140,11291,22431,11748,11515,23263,13357,14081,27438,15384,15627,31011,12173,12549,24722,197380,199923,397303
2021-05-30,17323,16241,33564,10132,11229,21361,14775,14954,29729,18639,18597,37236,11923,12407,24330,10591,11041,21632,14974,15624,30598,14343,14577,28920,11252,10671,21923,10079,10027,20106,11181,11335,22516,11787,11562,23349,13420,14138,27558,15447,15693,31140,12214,12600,24814,198080,200696,398776
2021-05-31,17416,16356,33772,10183,11286,21469,14857,15039,29896,18752,18740,37492,11977,12478,24455,10656,11109,21765,15050,15696,30746,14436,14693,29129,11309,10737,22046,10148,10107,20255,11241,11391,22632,11855,11630,23485,13486,14231,27717,15520,15766,31286,12272,12665,24937,199158,201924,401082
2021-06-01,17503,16432,33935,10221,11324,21545,14925,15113,30038,18863,18865,37728,12041,12560,24601,10719,11176,21895,15131,15772,30903,14508,14786,29294,11362,10790,22152,10199,10157,20356,11294,11450,22744,11905,11684,23589,13559,14305,27864,15588,15823,31411,12344,12724,25068,200162,202961,403123
2021-06-02,17592,16509,34101,10249,11371,21620,14977,15179,30156,18934,18939,37873,12096,12633,24729,10783,11224,22007,15201,15847,31048,14556,14852,29408,11410,10837,22247,10249,10193,20442,11336,11497,22833,11950,11729,23679,13618,14354,27972,15656,15908,31564,12396,12783,25179,201003,203855,404858
2021-06-03,17676,16591,34267,10294,11416,21710,15032,15245,30277,19038,19041,38079,12154,12705,24859,10835,11283,22118,15255,15908,31163,14613,14927,29540,11463,10893,22356,10298,10228,20526,11381,11554,22935,11999,11784,23783,13673,14409,28082,15703,15960,31663,12446,12831,25277,201860,204775,406635
