FECHA,SputnikA,SputnikB,Sputnik,ModernaA,ModernaB,Moderna,PfizerA,PfizerB,Pfizer,SinopharmA,SinopharmB,Sinopharm,AstraZenecaA,AstraZenecaB,AstraZeneca,CansinoA,CansinoB,Cansino,TotalA,TotalB,Total
2021-10-05,1766.0,3036.285714285714,4802.285714285715,1.7142857142857142,183.28571428571428,185.0,1522.2857142857142,2.857142857142857,0.0,726.5714285714286,316.42857142857144,1043.0,1000.2857142857143,1555.142857142857,2555.4285714285716,82.0,1.1428571428571428,0.0,3494.5714285714284,5091.142857142857,8585.714285714286
2021-10-06,1567.5714285714287,5815.428571428572,7383.0,1.7142857142857142,183.42857142857142,185.14285714285714,1418.2857142857142,2.5714285714285716,0.0,650.0,286.0,936.0,994.1428571428571,1164.0,2158.1428571428573,82.14285714285714,1.1428571428571428,0.0,3213.4285714285716,7448.857142857143,10662.285714285714
2021-10-07,716.2857142857143,7832.714285714285,8549.0,1.7142857142857142,184.14285714285714,185.85714285714286,1418.5714285714287,2.7142857142857144,0.0,650.4285714285714,286.7142857142857,937.1428571428571,993.8571428571429,1164.857142857143,2158.714285714286,82.14285714285714,1.1428571428571428,0.0,2362.285714285714,9468.42857142857,11830.714285714286
2021-10-08,89.71428571428571,7656.285714285715,7746.0,1.8571428571428572,279.14285714285717,281.0,1550.0,3.142857142857143,0.0,332.2857142857143,1140.7142857142858,1473.0,1056.857142857143,870.7142857142857,1927.5714285714287,57.42857142857143,0.5714285714285714,0.0,1480.7142857142858,9946.857142857143,11427.57142857143
2021-10-09,93.0,8722.857142857143,8815.857142857143,1.7142857142857142,279.42857142857144,281.14285714285717,1521.5714285714287,2.7142857142857144,0.0,609.7142857142857,2232.8571428571427,2842.5714285714284,1033.142857142857,577.4285714285714,1610.5714285714287,18.857142857142858,0.14285714285714285,0.0,1737.5714285714287,11812.57142857143,13550.142857142857
2021-10-10,122.28571428571429,9055.285714285714,9177.57142857143,3.4285714285714284,283.57142857142856,287.0,4380.714285714285,6.428571428571429,0.0,566.2857142857143,2402.8571428571427,2969.1428571428573,560.0,478.14285714285717,1038.142857142857,20.714285714285715,0.14285714285714285,0.0,1252.0,12219.857142857143,13471.857142857143
2021-10-11,88.85714285714286,10049.42857142857,10138.285714285714,3.4285714285714284,114.14285714285714,117.57142857142857,5927.285714285715,8.142857142857142,0.0,592.1428571428571,2856.0,3448.1428571428573,592.0,490.14285714285717,1082.142857142857,25.571428571428573,0.14285714285714285,0.0,1276.4285714285713,13509.714285714286,14786.142857142857
2021-10-12,115.71428571428571,9648.857142857143,9764.57142857143,3.857142857142857,166.42857142857142,170.28571428571428,5927.285714285715,8.142857142857142,0.0,844.0,3434.4285714285716,4278.428571428572,615.4285714285714,570.8571428571429,1186.2857142857142,32.285714285714285,0.2857142857142857,0.0,1579.0,13820.57142857143,15399.57142857143
2021-10-13,116.85714285714286,7853.428571428572,7970.285714285715,3.857142857142857,166.28571428571428,170.14285714285714,6618.0,10.714285714285714,0.0,1068.857142857143,3986.714285714286,5055.571428571428,647.8571428571429,611.0,1258.857142857143,32.142857142857146,0.2857142857142857,0.0,1837.4285714285713,12617.42857142857,14454.857142857143
2021-10-14,116.71428571428571,6100.142857142857,6216.857142857143,3.857142857142857,165.57142857142858,169.42857142857142,6931.142857142857,11.0,0.0,1189.142857142857,4239.0,5428.142857142857,647.8571428571429,609.7142857142857,1257.5714285714287,32.285714285714285,0.2857142857142857,0.0,1957.5714285714287,11114.42857142857,13072.0
2021-10-15,146.14285714285714,7008.428571428572,7154.571428571428,4.142857142857143,74.14285714285714,78.28571428571429,8904.57142857143,18.714285714285715,0.0,1359.4285714285713,3355.285714285714,4714.714285714285,634.2857142857143,629.7142857142857,1264.0,32.285714285714285,0.42857142857142855,0.0,2144.0,11067.57142857143,13211.57142857143
2021-10-16,140.42857142857142,6598.428571428572,6738.857142857143,5.857142857142857,96.14285714285714,102.0,9586.42857142857,19.571428571428573,0.0,1088.0,2402.285714285714,3490.285714285714,513.5714285714286,1248.5714285714287,1762.142857142857,26.0,0.42857142857142855,0.0,1747.857142857143,10345.42857142857,12093.285714285714
2021-10-17,133.85714285714286,6274.428571428572,6408.285714285715,2.857142857142857,114.85714285714286,117.71428571428571,6697.0,16.142857142857142,0.0,1236.0,2633.4285714285716,3869.4285714285716,539.2857142857143,1701.857142857143,2241.1428571428573,17.142857142857142,0.42857142857142855,0.0,1912.0,10724.57142857143,12636.57142857143
2021-10-18,130.28571428571428,5897.714285714285,6028.0,3.0,111.0,114.0,6826.142857142857,387.2857142857143,0.0,1222.7142857142858,2252.4285714285716,3475.1428571428573,335.57142857142856,1592.4285714285713,1928.0,15.428571428571429,0.2857142857142857,0.0,1691.5714285714287,9853.57142857143,11545.142857142857
2021-10-19,128.71428571428572,4209.714285714285,4338.428571428572,2.7142857142857144,60.42857142857143,63.142857142857146,8954.42857142857,1074.7142857142858,0.0,1066.0,1821.142857142857,2887.1428571428573,301.0,1561.4285714285713,1862.4285714285713,9.714285714285714,0.14285714285714285,0.0,1498.4285714285713,7652.714285714285,9151.142857142857
2021-10-20,127.14285714285714,3501.0,3628.1428571428573,2.7142857142857144,60.57142857142857,63.285714285714285,8559.0,1281.4285714285713,0.0,2416.5714285714284,1353.7142857142858,3770.285714285714,294.42857142857144,1550.0,1844.4285714285713,9.857142857142858,0.14285714285714285,0.0,2840.8571428571427,6465.285714285715,9306.142857142857
2021-10-21,127.42857142857143,3317.714285714286,3445.1428571428573,2.7142857142857144,60.57142857142857,63.285714285714285,8377.0,1399.142857142857,0.0,4465.571428571428,1152.2857142857142,5617.857142857143,316.42857142857144,1584.857142857143,1901.2857142857142,9.714285714285714,0.14285714285714285,0.0,4912.142857142857,6115.428571428572,11027.57142857143
2021-10-22,124.14285714285714,2948.714285714286,3072.8571428571427,2.2857142857142856,101.0,103.28571428571429,6411.142857142857,1412.7142857142858,0.0,6111.285714285715,1245.4285714285713,7356.714285714285,324.57142857142856,1584.4285714285713,1909.0,9.857142857142858,0.0,0.0,6562.285714285715,5879.571428571428,12441.857142857143
2021-10-23,124.85714285714286,2614.5714285714284,2739.4285714285716,0.8571428571428571,104.14285714285714,105.0,5887.428571428572,1477.142857142857,0.0,8441.714285714286,1156.7142857142858,9598.42857142857,335.85714285714283,847.1428571428571,1183.0,7.571428571428571,0.0,0.0,8903.285714285714,4722.571428571428,13625.857142857143
2021-10-24,117.42857142857143,2843.714285714286,2961.1428571428573,0.8571428571428571,76.57142857142857,77.42857142857143,4847.0,2267.285714285714,0.0,10324.714285714286,843.1428571428571,11167.857142857143,336.57142857142856,401.0,737.5714285714286,8.0,0.0,0.0,10779.57142857143,4164.428571428572,14944.0
2021-10-25,102.28571428571429,2519.285714285714,2621.5714285714284,0.42857142857142855,71.28571428571429,71.71428571428571,3172.5714285714284,2077.1428571428573,0.0,12957.0,865.7142857142857,13822.714285714286,390.7142857142857,409.2857142857143,800.0,8.0,0.0,0.0,13450.42857142857,3865.5714285714284,17316.0
2021-10-26,85.85714285714286,1953.0,2038.857142857143,0.7142857142857143,73.28571428571429,74.0,1302.4285714285713,1516.0,0.0,15625.42857142857,789.5714285714286,16415.0,337.0,375.57142857142856,712.5714285714286,11.285714285714286,0.0,0.0,16049.0,3191.4285714285716,19240.428571428572
2021-10-27,85.57142857142857,1792.5714285714287,1878.142857142857,0.7142857142857143,73.28571428571429,74.0,1140.0,1393.2857142857142,0.0,16082.714285714286,752.1428571428571,16834.85714285714,314.7142857142857,362.42857142857144,677.1428571428571,11.857142857142858,0.0,0.0,16483.714285714286,2980.4285714285716,19464.14285714286
2021-10-28,85.28571428571429,1817.857142857143,1903.142857142857,0.7142857142857143,73.28571428571429,74.0,1270.4285714285713,1400.142857142857,0.0,15558.0,751.4285714285714,16309.42857142857,329.42857142857144,369.57142857142856,699.0,12.0,0.0,0.0,15973.42857142857,3012.1428571428573,18985.571428571428
2021-10-29,67.85714285714286,2106.4285714285716,2174.285714285714,1.0,62.42857142857143,63.42857142857143,1445.857142857143,1477.0,0.0,14392.42857142857,712.0,15104.42857142857,298.42857142857144,349.0,647.4285714285714,12.142857142857142,0.0,0.0,14759.714285714286,3229.8571428571427,17989.571428571428
2021-10-30,47.285714285714285,1914.7142857142858,1962.0,0.7142857142857143,37.0,37.714285714285715,1351.142857142857,1431.7142857142858,0.0,12109.0,1105.2857142857142,13214.285714285714,330.85714285714283,363.42857142857144,694.2857142857143,15.714285714285714,0.0,0.0,12487.857142857143,3420.4285714285716,15908.285714285714
2021-10-31,31.857142857142858,1754.0,1785.857142857143,1.0,38.714285714285715,39.714285714285715,1253.5714285714287,2831.285714285714,0.0,10323.42857142857,1058.2857142857142,11381.714285714286,295.2857142857143,309.42857142857144,604.7142857142857,15.714285714285714,0.14285714285714285,0.0,10651.57142857143,3160.4285714285716,13812.0
2021-11-01,22.714285714285715,1501.0,1523.7142857142858,1.5714285714285714,93.14285714285714,94.71428571428571,1287.4285714285713,4573.571428571428,0.0,8033.857142857143,961.4285714285714,8995.285714285714,265.57142857142856,276.14285714285717,541.7142857142857,14.0,0.14285714285714285,0.0,8323.714285714286,2831.714285714286,11155.42857142857
2021-11-02,13.714285714285714,1305.0,1318.7142857142858,1.1428571428571428,112.14285714285714,113.28571428571429,1103.5714285714287,4701.285714285715,0.0,5606.285714285715,1178.5714285714287,6784.857142857143,244.85714285714286,259.7142857142857,504.57142857142856,10.285714285714286,0.14285714285714285,0.0,5866.0,2855.4285714285716,8721.42857142857
2021-11-03,13.714285714285714,1190.5714285714287,1204.2857142857142,1.1428571428571428,112.0,113.14285714285714,1106.2857142857142,4955.0,0.0,3777.285714285714,1337.4285714285713,5114.714285714285,263.85714285714283,269.0,532.8571428571429,9.714285714285714,0.14285714285714285,0.0,4056.0,2909.0,6965.0
2021-11-04,13.714285714285714,1207.0,1220.7142857142858,1.8571428571428572,113.28571428571429,115.14285714285714,907.2857142857143,5159.142857142857,0.0,2383.285714285714,1398.5714285714287,3781.8571428571427,242.28571428571428,235.42857142857142,477.7142857142857,9.714285714285714,0.14285714285714285,0.0,2641.1428571428573,2954.285714285714,5595.428571428572
2021-11-05,15.285714285714286,477.2857142857143,492.57142857142856,2.0,91.85714285714286,93.85714285714286,820.8571428571429,6663.857142857143,0.0,1967.4285714285713,1465.142857142857,3432.5714285714284,331.0,243.14285714285714,574.1428571428571,10.285714285714286,0.14285714285714285,0.0,2315.714285714286,2277.4285714285716,4593.142857142857
2021-11-06,14.0,368.42857142857144,382.42857142857144,4.285714285714286,120.71428571428571,125.0,899.5714285714286,7052.857142857143,0.0,2066.8571428571427,1063.5714285714287,3130.4285714285716,349.0,226.42857142857142,575.4285714285714,8.571428571428571,0.14285714285714285,0.0,2434.1428571428573,1779.142857142857,4213.285714285715
2021-11-07,13.571428571428571,381.42857142857144,395.0,5.285714285714286,121.71428571428571,127.0,1214.857142857143,5469.142857142857,0.0,2050.285714285714,1146.857142857143,3197.1428571428573,373.42857142857144,238.57142857142858,612.0,8.285714285714286,0.0,0.0,2442.5714285714284,1888.5714285714287,4331.142857142857
2021-11-08,13.571428571428571,405.57142857142856,419.14285714285717,5.714285714285714,93.71428571428571,99.42857142857143,1291.0,4160.285714285715,0.0,1818.142857142857,1195.142857142857,3013.285714285714,390.42857142857144,245.42857142857142,635.8571428571429,7.571428571428571,0.0,0.0,2227.8571428571427,1939.857142857143,4167.714285714285
2021-11-09,13.571428571428571,477.42857142857144,491.0,6.428571428571429,97.71428571428571,104.14285714285714,1528.5714285714287,5202.857142857143,0.0,1771.2857142857142,991.8571428571429,2763.1428571428573,379.14285714285717,256.0,635.1428571428571,8.0,0.0,0.0,2170.4285714285716,1823.0,3993.4285714285716
2021-11-10,13.571428571428571,477.2857142857143,490.85714285714283,6.428571428571429,97.71428571428571,104.14285714285714,1402.7142857142858,4863.285714285715,0.0,1776.5714285714287,880.0,2656.5714285714284,357.14285714285717,232.85714285714286,590.0,8.0,0.0,0.0,2153.714285714286,1687.857142857143,3841.5714285714284
