FECHA,TotalA,TotalB,TotalC,Total,<=30A,<=30B,<=30C,<=30,31-40A,31-40B,31-40C,31-40,41-50A,41-50B,41-50C,41-50,51-60A,51-60B,51-60C,51-60,61-70A,61-70B,61-70C,61-70,71-80A,71-80B,71-80C,71-80,81-90A,81-90B,81-90C,81-90,>=91A,>=91B,>=91C,>=91
2021-12-05,2707297,2439255,0,5146552,853641,675108,0,1528749,465161,422461,0,887622,430793,411092,0,841885,332729,319499,0,652228,273707,267164,0,540871,216500,212818,0,429318,111202,108437,0,219639,23564,22676,0,46240
2021-12-06,2710665,2446443,0,5157108,856439,681169,0,1537608,465369,423006,0,888375,431006,411378,0,842384,332806,319682,0,652488,273748,267233,0,540981,216522,212847,0,429369,111209,108449,0,219658,23566,22679,0,46245
2021-12-07,2713778,2451472,0,5165250,858851,684992,0,1543843,465703,423572,0,889275,431200,411691,0,842891,332893,319855,0,652748,273797,267332,0,541129,216550,212887,0,429437,111215,108461,0,219676,23569,22682,0,46251
2021-12-08,2715628,2455708,0,5171336,860317,688461,0,1548778,465848,423882,0,889730,431304,411874,0,843178,332969,320014,0,652983,273826,267407,0,541233,216564,212918,0,429482,111224,108467,0,219691,23576,22685,0,46261
2021-12-09,2718297,2463664,0,5181961,862473,695792,0,1558265,466062,424132,0,890194,431434,412048,0,843482,333054,320111,0,653165,273871,267466,0,541337,216591,212949,0,429540,111235,108479,0,219714,23577,22687,0,46264
2021-12-10,2720299,2468310,0,5188609,864104,699811,0,1563915,466239,424397,0,890636,431511,412196,0,843707,333100,320221,0,653321,273906,267526,0,541432,216605,212973,0,429578,111247,108492,0,219739,23587,22694,0,46281
2021-12-11,2721956,2471299,0,5193255,865418,702197,0,1567615,466381,424666,0,891047,431591,412341,0,843932,333161,320325,0,653486,273937,267580,0,541517,216621,212993,0,429614,111260,108500,0,219760,23587,22697,0,46284
2021-12-12,2723507,2473902,0,5197409,866568,704048,0,1570616,466588,425063,0,891651,431690,412531,0,844221,333222,320414,0,653636,273958,267637,0,541595,216631,213006,0,429637,111263,108505,0,219768,23587,22698,0,46285
2021-12-13,2725381,2476274,0,5201655,867932,705470,0,1573402,466845,425577,0,892422,431811,412754,0,844565,333302,320540,0,653842,273987,267689,0,541676,216643,213029,0,429672,111270,108516,0,219786,23591,22699,0,46290
2021-12-14,2727399,2480487,0,5207886,869317,708796,0,1578113,467099,425989,0,893088,431973,413014,0,844987,333406,320658,0,654064,274048,267749,0,541797,216669,213053,0,429722,111287,108527,0,219814,23600,22701,0,46301
2021-12-15,2729201,2484806,0,5214007,870653,712166,0,1582819,467244,426392,0,893636,432097,413261,0,845358,333514,320824,0,654338,274089,267838,0,541927,216704,213082,0,429786,111294,108536,0,219830,23606,22707,0,46313
2021-12-16,2731310,2488813,0,5220123,872343,715405,0,1587748,467416,426759,0,894175,432204,413453,0,845657,333585,320941,0,654526,274124,267891,0,542015,216724,213109,0,429833,111304,108545,0,219849,23610,22710,0,46320
2021-12-17,2733529,2492347,0,5225876,874223,718114,0,1592337,467561,427090,0,894651,432282,413653,0,845935,333633,321097,0,654730,274157,267972,0,542129,216744,213141,0,429885,111317,108564,0,219881,23612,22716,0,46328
2021-12-18,2735076,2495358,0,5230434,875326,720346,0,1595672,467703,427441,0,895144,432436,413857,0,846293,333716,321210,0,654926,274197,268038,0,542235,216758,213163,0,429921,111325,108584,0,219909,23615,22719,0,46334
2021-12-19,2736689,2498476,0,5235165,876515,722680,0,1599195,467888,427827,0,895715,432547,414063,0,846610,333785,321327,0,655112,274216,268087,0,542303,216775,213177,0,429952,111340,108592,0,219932,23623,22723,0,46346
2021-12-20,2739410,2502469,0,5241879,878469,725664,0,1604133,468337,428285,0,896622,432720,414339,0,847059,333861,321473,0,655334,274244,268150,0,542394,216792,213214,0,430006,111356,108613,0,219969,23631,22731,0,46362
2021-12-21,2742470,2507025,0,5249495,880714,729089,0,1609803,468770,428825,0,897595,432921,414636,0,847557,333980,321663,0,655643,274277,268211,0,542488,216808,213232,0,430040,111363,108630,0,219993,23637,22739,0,46376
2021-12-22,2745681,2512084,0,5257765,883314,732860,0,1616174,468977,429392,0,898369,433072,414990,0,848062,334089,321871,0,655960,274358,268309,0,542667,216854,213271,0,430125,111373,108644,0,220017,23644,22747,0,46391
2021-12-23,2749306,2516049,0,5265355,886296,735750,0,1622046,469248,429922,0,899170,433255,415286,0,848541,334200,322012,0,656212,274405,268369,0,542774,216873,213302,0,430175,111382,108658,0,220040,23647,22750,0,46397
2021-12-24,2750127,2517278,0,5267405,886902,736546,0,1623448,469368,430096,0,899464,433302,415418,0,848720,334222,322096,0,656318,274420,268392,0,542812,216879,213312,0,430191,111384,108664,0,220048,23650,22754,0,46404
2021-12-25,2750138,2517284,0,5267422,886902,736547,0,1623449,469368,430096,0,899464,433302,415418,0,848720,334222,322096,0,656318,274423,268392,0,542815,216881,213313,0,430194,111389,108665,0,220054,23651,22757,0,46408
2021-12-26,2751403,2520381,0,5271784,887948,738783,0,1626731,469474,430513,0,899987,433370,415657,0,849027,334247,322208,0,656455,274434,268441,0,542875,216888,213338,0,430226,111391,108677,0,220068,23651,22764,0,46415
2021-12-27,2754556,2525385,0,5279941,890094,742165,0,1632259,470000,431223,0,901223,433604,416139,0,849743,334392,322473,0,656865,274483,268543,0,543026,216917,213377,0,430294,111410,108694,0,220104,23656,22771,0,46427
2021-12-28,2757574,2530370,0,5287944,892044,745724,0,1637768,470412,431891,0,902303,433854,416581,0,850435,334646,322649,0,657295,274553,268635,0,543188,216970,213407,0,430377,111431,108707,0,220138,23664,22776,0,46440
2021-12-29,2761365,2535150,0,5296515,894827,749256,0,1644083,470882,432506,0,903388,434178,416934,0,851112,334770,322815,0,657585,274591,268702,0,543293,216993,213433,0,430426,111454,108727,0,220181,23670,22777,0,46447
2021-12-30,2764829,2539624,0,5304453,897414,752541,0,1649955,471349,433031,0,904380,434379,417282,0,851661,334891,322989,0,657880,274627,268780,0,543407,217026,213469,0,430495,111469,108750,0,220219,23674,22782,0,46456
2021-12-31,2765530,2541265,0,5306795,897977,753667,0,1651644,471417,433274,0,904691,434421,417429,0,851850,334907,323059,0,657966,274631,268809,0,543440,217031,213487,0,430518,111471,108757,0,220228,23675,22783,0,46458
2022-01-01,2765530,2541267,0,5306797,897977,753669,0,1651646,471417,433274,0,904691,434421,417429,0,851850,334907,323059,0,657966,274631,268809,0,543440,217031,213487,0,430518,111471,108757,0,220228,23675,22783,0,46458
2022-01-02,2767143,2544026,0,5311169,899296,755650,0,1654946,471555,433649,0,905204,434510,417620,0,852130,334947,323184,0,658131,274645,268859,0,543504,217042,213506,0,430548,111472,108773,0,220245,23676,22785,0,46461
2022-01-03,2769750,2548300,0,5318050,901045,758145,0,1659190,471972,434658,0,906630,434739,418007,0,852746,335069,323405,0,658474,274693,268962,0,543655,217067,213539,0,430606,111486,108798,0,220284,23679,22786,0,46465
2022-01-04,2772257,2551886,0,5324143,902729,760429,0,1663158,472349,435263,0,907612,434978,418345,0,853323,335195,323610,0,658805,274748,269044,0,543792,217085,213584,0,430669,111493,108820,0,220313,23680,22791,0,46471
2022-01-05,2775439,2555881,0,5331320,904932,762890,0,1667822,472803,436173,0,908976,435217,418659,0,853876,335338,323800,0,659138,274814,269121,0,543935,217132,213612,0,430744,111518,108834,0,220352,23685,22792,0,46477
2022-01-06,2778755,2558769,0,5337524,907434,764934,0,1672368,473136,436603,0,909739,435434,418869,0,854303,335452,323900,0,659352,274887,269190,0,544077,217176,213632,0,430808,111537,108845,0,220382,23699,22796,0,46495
2022-01-07,2781969,2565299,0,5347268,909664,769318,0,1678982,473571,437808,0,911379,435653,419387,0,855040,335591,324141,0,659732,275003,269301,0,544304,217219,213675,0,430894,111563,108864,0,220427,23705,22805,0,46510
2022-01-08,2783689,2567590,0,5351279,910994,770808,0,1681802,473721,438235,0,911956,435764,419578,0,855342,335658,324247,0,659905,275033,269349,0,544382,217239,213693,0,430932,111571,108872,0,220443,23709,22808,0,46517
2022-01-09,2785225,2570381,0,5355606,912166,772767,0,1684933,473880,438767,0,912647,435858,419748,0,855606,335714,324315,0,660029,275060,269392,0,544452,217260,213705,0,430965,111576,108876,0,220452,23711,22811,0,46522
2022-01-10,2787694,2572897,0,5360591,913948,774478,0,1688426,474233,439180,0,913413,436025,419950,0,855975,335795,324413,0,660208,275098,269437,0,544535,217292,213732,0,431024,111586,108894,0,220480,23717,22813,0,46530
2022-01-11,2790347,2575789,0,5366136,915907,776436,0,1692343,474641,439597,0,914238,436185,420224,0,856409,335869,324536,0,660405,275129,269495,0,544624,217305,213769,0,431074,111592,108912,0,220504,23719,22820,0,46539
2022-01-12,2792892,2578451,0,5371343,917894,778432,0,1696326,474894,439899,0,914793,436332,420411,0,856743,335931,324634,0,660565,275171,269536,0,544707,217341,213792,0,431133,111600,108925,0,220525,23729,22822,0,46551
2022-01-13,2795473,2581090,0,5376563,920030,780462,0,1700492,475110,440168,0,915278,436446,420581,0,857027,335985,324727,0,660712,275206,269582,0,544788,217361,213807,0,431168,111605,108934,0,220539,23730,22829,0,46559
2022-01-14,2797857,2583634,0,5381491,921960,782440,0,1704400,475331,440439,0,915770,436580,420724,0,857304,336039,324814,0,660853,275233,269616,0,544849,217369,213825,0,431194,111613,108944,0,220557,23732,22832,0,46564
2022-01-15,2798766,2585653,0,5384419,922661,784147,0,1706808,475429,440631,0,916060,436633,420785,0,857418,336071,324849,0,660920,275247,269631,0,544878,217372,213833,0,431205,111617,108945,0,220562,23736,22832,0,46568
2022-01-16,2799754,2587539,0,5387293,923443,785660,0,1709103,475529,440849,0,916378,436684,420866,0,857550,336098,324891,0,660989,275264,269652,0,544916,217379,213841,0,431220,111620,108947,0,220567,23737,22833,0,46570
