FECHA,TotalM,TotalF,Total,<=30M,<=30F,<=30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,>=81M,>=81F,>=81
2021-02-28,0.03281171579978471,0.054275608929183414,0.044194617976191015,0.008611800711930752,0.018165760457363216,0.01332626945961366,0.05125160647660214,0.09074417837616126,0.07149514478931854,0.043441172599694856,0.08248873492916199,0.06372202204969381,0.04562770562770563,0.07683577346498695,0.062478168949351966,0.031895024184665485,0.031251124680590714,0.031527397260273975,0.027252063925757557,0.02436813717478195,0.025483684337601873,0.18957188441765643,0.15650751036165356,0.16664515208544234
2021-03-01,0.034948720877508145,0.05801418796260931,0.04718098246677283,0.00878255901012728,0.018541615400951266,0.013598234142462919,0.05239893094262933,0.09291764098964433,0.07316845847060864,0.04450867897304912,0.08422529239568251,0.06513702577462083,0.04670662670662671,0.07898081943025763,0.06413273278794007,0.033459444790319745,0.032738702208572765,0.033047945205479455,0.03150357433076986,0.0285508387691119,0.029693002236769576,0.22917035986527212,0.1936134980746431,0.20451534442579847
2021-03-02,0.036994347701179264,0.06150753386822766,0.04999437516541241,0.008963168748604379,0.019006799097948137,0.01391926890570394,0.05335503466431865,0.09496001928208077,0.07468137679902896,0.04530809013848336,0.08606108171743278,0.06647471969338463,0.04771894771894772,0.08086482805583929,0.06561571222845237,0.03484028542694315,0.034538191153712344,0.03466780821917808,0.03570797658725018,0.03254037830047102,0.03376565397037989,0.2687023577379897,0.22656502611234677,0.23948446534000964
2021-03-03,0.03894790401129768,0.06498861811745563,0.05275802221712122,0.009174974714636613,0.019431532038684408,0.014236145187555827,0.0544223132373672,0.09740833611711328,0.07645656320443905,0.046331726386905255,0.08818103498825004,0.06806777024462697,0.04868464868464868,0.08290205425036885,0.0671599718111346,0.0358779113388567,0.03584581978718044,0.03585958904109589,0.0392528647642826,0.03645562473068751,0.037537640139763934,0.30564173018968266,0.2586347112944473,0.27304721204997723
2021-03-04,0.039809074829790694,0.06676349287996268,0.05410375576382978,0.009363793986680852,0.019957391870072172,0.014591279498187735,0.055413992911491475,0.09969174041921612,0.07811036934281256,0.047160384302294404,0.08997171892125952,0.06939609327779522,0.049503829503829505,0.0846782431052094,0.06849587891043907,0.03681177465957888,0.037201434792518924,0.03703424657534247,0.04068966329450837,0.03811236088616811,0.03910930104367395,0.31392926786030845,0.2672963677872603,0.2815941625279407
2021-03-05,0.04055186927371594,0.06829497376312074,0.05526481266049474,0.009513207497602816,0.02033998860637032,0.014855758914536554,0.05645903651426818,0.10203011556562884,0.07981836310039882,0.04806703355089666,0.0923487729078993,0.0710664536352008,0.05052947052947053,0.08680626489615254,0.07011673867083372,0.03770572929138132,0.03838309919982725,0.038092465753424655,0.04157294107948322,0.03917475223250769,0.04010240851339101,0.3188042900195001,0.2719603366680058,0.28632284101177413
2021-03-06,0.04101014506297831,0.0697252959810582,0.05623859182753802,0.009577241859426515,0.020737754376266192,0.015084475390938835,0.05722391949161964,0.10423317786450956,0.08132044390497659,0.048715336508230525,0.09463110557818342,0.07256345260908882,0.051202131202131206,0.08922369765066394,0.07173147041701136,0.03792921794933193,0.03871300550643617,0.038376712328767125,0.042373779604527095,0.040237143578847265,0.04106362721114467,0.3214855522070555,0.2763303579302168,0.2901750833973109
2021-03-07,0.04145042210523037,0.07097046718750095,0.057105726731880066,0.009634708594396501,0.021059674978173445,0.01527243874972762,0.0578598396413944,0.10629669878937287,0.08268813941390671,0.04942700742380003,0.09667889022701542,0.0739690854484203,0.052007992007992006,0.0912722732947452,0.07320832184330668,0.03818463355841834,0.03897093225523951,0.038633561643835614,0.04316284109243797,0.04118066596335864,0.04194740174841581,0.3235241978372629,0.27992631713028737,0.29329356532845974
2021-03-08,0.04243896867179631,0.0729826050011618,0.05863711233347401,0.009782480198605037,0.02147092433348952,0.015550225306521663,0.058638063600908966,0.10814456486348202,0.08401465233223514,0.05005581254783062,0.09837034230479515,0.07514981703345874,0.05288711288711289,0.0932073544433095,0.07465759720562552,0.03921427773254793,0.04056647911992994,0.03998630136986302,0.045235599627845624,0.043424317617866005,0.04412494931963027,0.33675323524197837,0.2928306175839465,0.3062974311590018
2021-03-09,0.045000328823262686,0.07712704486110915,0.06203802388181215,0.010033691925759546,0.021979929683102032,0.015928647112932712,0.060087783662633246,0.11101150582056671,0.08619082711981967,0.05134754400417254,0.10071582251931638,0.0769888533315841,0.05452547452547452,0.09595959595959595,0.07689738640193645,0.04132943824529477,0.042629893110356656,0.04207191780821918,0.05002885374097585,0.04838709677419355,0.04902215358543685,0.38191366778939906,0.3297014472021086,0.3457098792692289
