FECHA,TotalA,TotalB,TotalC,Total,<=30A,<=30B,<=30C,<=30,31-40A,31-40B,31-40C,31-40,41-50A,41-50B,41-50C,41-50,51-60A,51-60B,51-60C,51-60,61-70A,61-70B,61-70C,61-70,71-80A,71-80B,71-80C,71-80,81-90A,81-90B,81-90C,81-90,>=91A,>=91B,>=91C,>=91
2021-03-07,5460.142857142857,512.8571428571429,0.0,5973.0,329.85714285714283,74.85714285714286,0.0,404.7142857142857,719.1428571428571,154.57142857142858,0.0,873.7142857142857,649.8571428571429,119.14285714285714,0.0,769.0,562.8571428571429,99.57142857142857,0.0,662.4285714285714,292.85714285714283,55.142857142857146,0.0,348.0,502.57142857142856,9.0,0.0,511.57142857142856,2004.0,0.5714285714285714,0.0,2004.5714285714287,399.0,0.0,0.0,399.0
2021-03-08,7020.428571428572,860.8571428571429,0.0,7881.285714285715,424.14285714285717,106.57142857142857,0.0,530.7142857142857,926.8571428571429,231.14285714285714,0.0,1158.0,875.8571428571429,199.14285714285714,0.0,1075.0,725.5714285714286,176.28571428571428,0.0,901.8571428571429,311.2857142857143,116.42857142857143,0.0,427.7142857142857,607.2857142857143,27.285714285714285,0.0,634.5714285714286,2653.4285714285716,4.0,0.0,2657.4285714285716,496.0,0.0,0.0,496.0
2021-03-09,8013.714285714285,1355.0,0.0,9368.714285714286,522.8571428571429,171.0,0.0,693.8571428571429,1163.4285714285713,358.0,0.0,1521.4285714285713,1104.0,323.14285714285717,0.0,1427.142857142857,893.5714285714286,276.14285714285717,0.0,1169.7142857142858,313.2857142857143,173.71428571428572,0.0,487.0,636.8571428571429,46.57142857142857,0.0,683.4285714285714,2846.285714285714,6.285714285714286,0.0,2852.5714285714284,533.4285714285714,0.14285714285714285,0.0,533.5714285714286
2021-03-10,8429.0,1456.2857142857142,0.0,9885.285714285714,614.0,179.85714285714286,0.0,793.8571428571429,1309.857142857143,386.57142857142856,0.0,1696.4285714285713,1240.142857142857,349.42857142857144,0.0,1589.5714285714287,976.7142857142857,297.57142857142856,0.0,1274.2857142857142,318.57142857142856,187.71428571428572,0.0,506.2857142857143,620.5714285714286,48.42857142857143,0.0,669.0,2824.1428571428573,6.571428571428571,0.0,2830.714285714286,525.0,0.14285714285714285,0.0,525.1428571428571
2021-03-11,8652.857142857143,1558.7142857142858,0.0,10211.57142857143,658.8571428571429,189.85714285714286,0.0,848.7142857142857,1386.857142857143,420.0,0.0,1806.857142857143,1342.0,377.85714285714283,0.0,1719.857142857143,1055.142857142857,318.42857142857144,0.0,1373.5714285714287,329.42857142857144,196.0,0.0,525.4285714285714,600.0,49.714285714285715,0.0,649.7142857142857,2778.5714285714284,6.714285714285714,0.0,2785.285714285714,502.0,0.14285714285714285,0.0,502.14285714285717
2021-03-12,9109.142857142857,2127.1428571428573,0.0,11236.285714285714,715.0,268.14285714285717,0.0,983.1428571428571,1544.142857142857,582.0,0.0,2126.1428571428573,1517.4285714285713,516.5714285714286,0.0,2034.0,1193.4285714285713,424.2857142857143,0.0,1617.7142857142858,328.57142857142856,254.28571428571428,0.0,582.8571428571429,586.0,71.28571428571429,0.0,657.2857142857143,2747.714285714286,10.142857142857142,0.0,2757.8571428571427,476.85714285714283,0.42857142857142855,0.0,477.2857142857143
2021-03-13,8999.857142857143,2634.1428571428573,0.0,11634.0,738.2857142857143,337.57142857142856,0.0,1075.857142857143,1596.2857142857142,726.2857142857143,0.0,2322.5714285714284,1606.5714285714287,639.1428571428571,0.0,2245.714285714286,1258.5714285714287,521.7142857142857,0.0,1780.2857142857142,314.57142857142856,312.2857142857143,0.0,626.8571428571429,552.5714285714286,84.71428571428571,0.0,637.2857142857143,2523.714285714286,11.714285714285714,0.0,2535.4285714285716,409.2857142857143,0.7142857142857143,0.0,410.0
2021-03-14,8582.42857142857,3145.5714285714284,0.0,11728.0,704.7142857142857,406.0,0.0,1110.7142857142858,1563.4285714285713,875.4285714285714,0.0,2438.8571428571427,1581.4285714285713,771.2857142857143,0.0,2352.714285714286,1222.7142857142858,604.8571428571429,0.0,1827.5714285714287,340.42857142857144,363.7142857142857,0.0,704.1428571428571,536.5714285714286,107.71428571428571,0.0,644.2857142857143,2287.5714285714284,15.571428571428571,0.0,2303.1428571428573,345.57142857142856,1.0,0.0,346.57142857142856
2021-03-15,8159.714285714285,3105.0,0.0,11264.714285714286,688.8571428571429,410.14285714285717,0.0,1099.0,1543.7142857142858,881.8571428571429,0.0,2425.5714285714284,1536.4285714285713,775.0,0.0,2311.4285714285716,1220.857142857143,588.7142857142857,0.0,1809.5714285714287,369.2857142857143,336.7142857142857,0.0,706.0,540.8571428571429,96.57142857142857,0.0,637.4285714285714,1961.0,14.857142857142858,0.0,1975.857142857143,298.7142857142857,1.1428571428571428,0.0,299.85714285714283
2021-03-16,8328.0,2932.8571428571427,0.0,11260.857142857143,689.1428571428571,392.14285714285717,0.0,1081.2857142857142,1507.4285714285713,844.7142857142857,0.0,2352.1428571428573,1503.0,728.8571428571429,0.0,2231.8571428571427,1206.857142857143,558.8571428571429,0.0,1765.7142857142858,380.2857142857143,310.0,0.0,690.2857142857143,590.2857142857143,83.57142857142857,0.0,673.8571428571429,2107.8571428571427,13.714285714285714,0.0,2121.5714285714284,343.14285714285717,1.0,0.0,344.14285714285717
2021-03-17,8439.57142857143,2895.714285714286,0.0,11335.285714285714,593.2857142857143,389.85714285714283,0.0,983.1428571428571,1341.2857142857142,833.2857142857143,0.0,2174.5714285714284,1350.4285714285713,720.5714285714286,0.0,2071.0,1129.4285714285713,551.4285714285714,0.0,1680.857142857143,575.5714285714286,302.7142857142857,0.0,878.2857142857143,719.1428571428571,83.28571428571429,0.0,802.4285714285714,2341.4285714285716,13.571428571428571,0.0,2355.0,389.0,1.0,0.0,390.0
